LSOA code_2011,IDACI_Decile
E01001194,3
E01032569,2
E01023430,9
E01023431,9
E01023432,9
E01023433,5
E01023423,9
E01023424,7
E01023425,10
E01023426,8
E01023418,3
E01023419,8
E01023420,9
E01023352,10
E01023421,10
E01023422,10
E01023434,6
E01023435,6
E01023436,7
E01023437,1
E01023355,9
E01023356,10
E01023416,10
E01023417,9
E01023393,5
E01023394,4
E01023395,2
E01023396,3
E01023397,1
E01023401,3
E01023402,4
E01023403,3
E01023404,2
E01023405,2
E01023361,6
E01023362,10
E01023363,10
E01023364,10
E01023390,4
E01023391,6
E01023399,8
E01023392,5
E01023427,4
E01023428,8
E01023429,6
E01023369,6
E01023370,9
E01023371,9
E01023372,10
E01023345,5
E01023346,1
E01023347,6
E01023348,3
E01023365,7
E01023366,6
E01023367,10
E01023368,10
E01023349,3
E01023350,4
E01023351,6
E01023398,7
E01023400,6
E01023383,5
E01023384,4
E01023385,7
E01023409,5
E01023410,10
E01023411,3
E01023412,10
E01023413,5
E01023354,8
E01023379,9
E01023380,8
E01023381,10
E01023382,7
E01033022,7
E01033023,7
E01023386,5
E01023387,3
E01023388,5
E01023389,8
E01023357,4
E01023358,4
E01023359,4
E01023360,5
E01023414,5
E01023415,8
E01023373,7
E01023374,10
E01023375,9
E01023376,6
E01023377,10
E01023378,10
E01023406,7
E01023407,8
E01023408,9
E01012334,10
E01012335,9
E01012366,8
E01033481,9
E01033482,7
E01012323,5
E01012324,7
E01032545,4
E01032546,7
E01012328,3
E01012329,6
E01012330,9
E01012331,5
E01012349,1
E01012350,4
E01012351,5
E01012352,2
E01012325,5
E01012326,4
E01012332,3
E01012333,4
E01012309,10
E01012310,5
E01012311,4
E01012312,1
E01012313,3
E01012314,2
E01012362,2
E01012363,4
E01012364,4
E01012365,8
E01012353,2
E01012354,2
E01012355,3
E01033483,1
E01033484,2
E01012307,3
E01012327,1
E01012342,1
E01012343,5
E01012315,10
E01012316,10
E01012360,10
E01012336,10
E01012337,10
E01012347,10
E01012348,9
E01012361,10
E01012304,1
E01012305,2
E01012306,4
E01012340,3
E01012341,1
E01012317,5
E01012318,2
E01012319,4
E01012356,4
E01012357,2
E01012358,4
E01012359,1
E01012338,6
E01012339,9
E01012344,5
E01012345,10
E01012346,8
E01024148,1
E01024149,4
E01024154,3
E01024155,2
E01024140,6
E01024141,6
E01024143,8
E01024179,4
E01024180,6
E01024181,6
E01024182,4
E01024183,10
E01024184,6
E01024185,6
E01024142,4
E01024176,3
E01024177,1
E01024178,4
E01024156,6
E01024161,5
E01024162,5
E01024163,6
E01024164,6
E01024169,5
E01024170,3
E01024171,7
E01024172,5
E01024144,9
E01024145,9
E01024146,9
E01024147,10
E01024186,8
E01024133,8
E01024136,8
E01024137,8
E01024138,5
E01024139,9
E01024165,2
E01024166,3
E01024167,4
E01024168,5
E01024150,9
E01024151,9
E01024152,7
E01024153,7
E01024173,8
E01024187,9
E01024188,7
E01024189,7
E01024132,3
E01024134,4
E01024135,3
E01024174,6
E01024175,6
E01024157,8
E01024158,6
E01024159,8
E01024160,9
E01027005,8
E01027026,10
E01027030,8
E01027000,6
E01027001,10
E01027002,9
E01027003,6
E01027022,6
E01026994,10
E01026999,5
E01027006,8
E01032968,9
E01026998,10
E01027015,9
E01027016,9
E01027021,9
E01027027,9
E01026997,8
E01027018,10
E01027019,6
E01027020,9
E01027023,7
E01026987,6
E01026989,4
E01026990,7
E01027012,2
E01027014,8
E01026986,5
E01026988,3
E01026991,7
E01026992,3
E01027010,7
E01027007,3
E01027008,8
E01027009,3
E01027013,1
E01027011,8
E01027017,4
E01027024,10
E01027025,6
E01026993,8
E01027004,8
E01027028,7
E01027029,5
E01013461,9
E01013462,7
E01013463,9
E01013464,10
E01013465,9
E01013466,10
E01013467,9
E01013468,10
E01013469,9
E01013574,10
E01013575,10
E01013576,9
E01013577,10
E01013578,9
E01013579,8
E01013580,8
E01013530,4
E01013531,3
E01013532,3
E01013581,2
E01013526,10
E01013527,9
E01013528,8
E01013529,6
E01013505,7
E01013506,6
E01013513,3
E01013534,6
E01013582,5
E01013533,1
E01013535,1
E01013536,1
E01013537,4
E01013538,3
E01013522,2
E01013523,2
E01013524,1
E01013525,3
E01013548,3
E01013549,3
E01013552,2
E01013553,3
E01013555,3
E01013592,8
E01013594,9
E01013596,8
E01013599,7
E01013547,4
E01013550,2
E01013551,3
E01013554,1
E01013507,7
E01013508,3
E01013509,5
E01013510,4
E01013511,9
E01013512,2
E01013453,2
E01013454,2
E01013456,1
E01013457,3
E01013460,2
E01013479,2
E01013593,9
E01013595,4
E01013597,3
E01013598,4
E01013556,7
E01013557,9
E01013558,4
E01013559,8
E01013564,9
E01013480,1
E01013483,4
E01013485,2
E01013565,2
E01013566,1
E01013455,3
E01013458,6
E01013542,7
E01013546,7
E01013481,1
E01013484,1
E01013486,2
E01013487,1
E01033166,2
E01033167,1
E01013540,9
E01013560,9
E01013561,9
E01013562,6
E01013563,10
E01013459,5
E01013567,1
E01013568,1
E01013569,2
E01013539,10
E01013541,5
E01013543,10
E01013544,10
E01013545,5
E01013488,8
E01013489,10
E01013490,7
E01013491,7
E01013570,2
E01013571,2
E01013572,5
E01013573,1
E01013470,3
E01013474,3
E01013476,8
E01033171,2
E01033172,2
E01013471,2
E01013473,2
E01013475,1
E01013477,2
E01013502,4
E01013503,5
E01013472,1
E01013497,2
E01013504,1
E01013583,1
E01013590,1
E01013591,1
E01013492,7
E01013493,4
E01013494,3
E01013495,6
E01013496,1
E01013498,4
E01013499,3
E01013500,4
E01013501,6
E01013584,1
E01013585,2
E01013586,2
E01013587,5
E01013588,3
E01013589,5
E01013517,4
E01013518,7
E01013521,2
E01033168,8
E01033169,10
E01033170,8
E01013514,8
E01013515,5
E01013519,3
E01013520,9
E01019602,8
E01019614,10
E01019615,8
E01019631,8
E01019600,9
E01019604,8
E01019606,9
E01019618,8
E01019599,9
E01019601,7
E01019613,9
E01019617,7
E01019608,5
E01019610,9
E01019630,7
E01019609,9
E01019621,9
E01019622,9
E01019624,10
E01019627,7
E01019628,6
E01019619,4
E01019620,9
E01019623,7
E01019625,1
E01019626,8
E01019632,8
E01019633,4
E01019634,7
E01019635,9
E01019636,6
E01019595,8
E01019605,7
E01019611,7
E01019616,9
E01019594,5
E01019596,9
E01019597,8
E01019598,5
E01019603,8
E01019607,7
E01019612,9
E01019629,9
E01007632,2
E01007633,3
E01007634,1
E01007635,2
E01007487,4
E01007488,9
E01007489,4
E01007490,4
E01007491,1
E01007492,2
E01007493,8
E01007636,2
E01007637,4
E01007638,3
E01007639,6
E01007640,4
E01007641,5
E01007642,2
E01007625,7
E01007626,1
E01007627,2
E01007628,1
E01007629,1
E01007468,8
E01007469,4
E01007470,2
E01007472,2
E01007473,2
E01007474,1
E01007554,5
E01007555,2
E01007556,3
E01007561,9
E01007562,4
E01007563,1
E01007621,7
E01007622,7
E01007623,5
E01007624,9
E01007630,5
E01007631,9
E01007553,9
E01007557,6
E01007558,4
E01007559,5
E01007560,6
E01007464,2
E01007465,3
E01007466,1
E01007467,4
E01007471,7
E01007504,5
E01007507,1
E01007506,1
E01007508,1
E01007509,2
E01007510,3
E01007511,1
E01007475,8
E01007476,7
E01007477,9
E01007478,6
E01007512,5
E01007513,5
E01007515,4
E01007518,6
E01007519,4
E01007505,5
E01007514,2
E01007516,6
E01007517,2
E01007479,4
E01007480,3
E01007482,2
E01033259,7
E01033260,6
E01007570,6
E01007650,6
E01007651,1
E01007652,1
E01007653,4
E01007656,4
E01007581,8
E01007582,7
E01007588,5
E01007589,8
E01007483,8
E01007484,5
E01007485,8
E01007486,4
E01007564,2
E01007565,7
E01007566,2
E01007567,4
E01007568,1
E01007569,2
E01007644,6
E01007646,6
E01007647,5
E01007648,2
E01007649,6
E01007654,4
E01007583,7
E01007586,8
E01007587,6
E01007620,7
E01007584,8
E01007585,8
E01007617,10
E01007618,8
E01007619,9
E01007529,1
E01007530,2
E01007531,2
E01007643,1
E01007645,2
E01007655,1
E01007494,4
E01007532,1
E01007533,3
E01007535,2
E01007522,2
E01007525,4
E01007528,3
E01007604,8
E01007521,6
E01007523,8
E01007524,6
E01007526,7
E01007607,2
E01007599,9
E01007600,7
E01007601,6
E01007602,10
E01007603,8
E01007520,9
E01007527,7
E01007605,9
E01007606,9
E01007495,1
E01007500,2
E01007502,9
E01007534,2
E01007496,1
E01007497,2
E01007498,2
E01007499,1
E01007501,7
E01007503,7
E01007575,1
E01007578,2
E01007579,4
E01007580,5
E01007571,4
E01007572,3
E01007573,1
E01007574,2
E01007576,3
E01007577,1
E01007536,5
E01007542,3
E01007543,2
E01007544,1
E01007546,2
E01007551,7
E01007552,6
E01007613,8
E01007545,4
E01007547,1
E01007548,2
E01007549,3
E01007550,4
E01007537,4
E01007538,4
E01007539,2
E01007540,3
E01007541,3
E01007591,4
E01007594,8
E01007596,9
E01007598,4
E01007590,4
E01007592,2
E01007593,2
E01007595,3
E01007597,1
E01007608,4
E01007609,6
E01007610,8
E01007611,5
E01007612,9
E01007614,10
E01007615,6
E01007616,8
E01024206,6
E01024207,7
E01024208,6
E01024209,6
E01024202,4
E01024242,8
E01024243,3
E01024244,5
E01024245,6
E01024219,2
E01024220,7
E01024221,6
E01024227,4
E01024229,4
E01024228,4
E01024230,4
E01024231,5
E01024252,8
E01024201,6
E01024217,4
E01024223,4
E01024225,4
E01024226,4
E01024190,4
E01024191,4
E01024192,2
E01024204,3
E01024218,1
E01024222,2
E01024224,6
E01024250,6
E01024251,7
E01024200,9
E01024203,8
E01024205,5
E01024255,9
E01024232,6
E01024236,6
E01024237,8
E01024253,7
E01024233,10
E01024235,8
E01024254,4
E01024256,8
E01033210,8
E01024193,2
E01024194,2
E01024195,3
E01024196,1
E01024197,3
E01024240,1
E01024241,2
E01024248,2
E01024238,9
E01024239,3
E01024247,3
E01033209,4
E01033211,1
E01024214,1
E01024215,1
E01024216,4
E01024246,2
E01024249,2
E01024198,6
E01024212,7
E01024213,7
E01024234,9
E01009763,3
E01009764,6
E01009767,4
E01009769,1
E01009770,3
E01009773,3
E01009777,4
E01009778,6
E01009895,5
E01009896,8
E01009897,10
E01009898,7
E01009901,9
E01009902,6
E01009765,6
E01009766,3
E01009768,3
E01009771,6
E01009775,3
E01009776,6
E01009758,1
E01009760,4
E01009772,2
E01009774,6
E01009788,2
E01009756,1
E01009757,3
E01009759,7
E01009762,1
E01033187,1
E01009781,4
E01009786,2
E01009789,8
E01009790,4
E01009779,7
E01009782,3
E01009783,3
E01009785,9
E01009899,9
E01009900,9
E01009780,9
E01009784,9
E01009787,10
E01009880,7
E01009882,3
E01009891,1
E01009892,1
E01009893,1
E01009894,3
E01009844,2
E01009879,4
E01009881,2
E01009885,2
E01009816,8
E01009817,10
E01009819,5
E01009820,8
E01009748,1
E01009839,2
E01009883,3
E01009884,2
E01009886,2
E01009814,8
E01009815,10
E01009818,4
E01009821,10
E01009822,6
E01009887,3
E01009888,4
E01009889,1
E01009890,1
E01009749,3
E01009750,3
E01009823,9
E01009824,4
E01009751,1
E01009752,1
E01009753,2
E01009754,3
E01009841,2
E01009840,1
E01009842,2
E01009843,4
E01009871,3
E01009875,3
E01009825,5
E01009826,10
E01009827,10
E01009828,4
E01009829,8
E01009830,8
E01009872,2
E01009873,3
E01009874,2
E01009876,3
E01009877,1
E01009911,10
E01009912,8
E01009913,6
E01009914,10
E01009915,8
E01009916,7
E01009741,2
E01009744,3
E01009746,2
E01009747,2
E01009731,8
E01009740,2
E01009742,3
E01009743,2
E01009745,7
E01009917,9
E01009918,3
E01009919,8
E01009920,10
E01009864,4
E01009865,4
E01009866,4
E01009867,5
E01009878,7
E01009791,6
E01009792,2
E01009795,3
E01009796,6
E01009798,5
E01009719,6
E01009722,8
E01009727,7
E01009728,10
E01009729,3
E01009720,10
E01009723,10
E01009724,7
E01009730,9
E01009903,9
E01009904,10
E01009909,5
E01009910,3
E01009793,8
E01009794,6
E01009797,6
E01009801,10
E01009721,4
E01009725,1
E01009726,8
E01009834,3
E01009833,1
E01009835,5
E01009869,4
E01009870,7
E01009809,1
E01009813,3
E01009861,3
E01009862,2
E01009863,3
E01009868,3
E01009734,5
E01009735,8
E01009736,7
E01009737,6
E01009738,4
E01009856,4
E01009905,6
E01009906,3
E01009907,4
E01009908,8
E01009800,9
E01009802,6
E01009803,10
E01009804,10
E01009831,3
E01009836,1
E01009837,3
E01009838,3
E01009847,6
E01009848,5
E01009849,4
E01009851,10
E01009732,3
E01009733,1
E01009739,4
E01009799,9
E01009805,6
E01009806,10
E01009854,9
E01009857,5
E01009858,10
E01009859,10
E01009845,10
E01009846,6
E01009850,10
E01009852,10
E01009832,2
E01009853,10
E01009855,10
E01009860,8
E01009807,8
E01009808,10
E01009810,5
E01009811,7
E01009812,8
E01001269,7
E01001271,4
E01001309,5
E01001310,4
E01001311,3
E01001307,7
E01001308,7
E01001312,6
E01001313,7
E01001314,7
E01001315,4
E01001316,1
E01001317,3
E01001318,2
E01001320,1
E01001321,3
E01001270,6
E01001319,4
E01001322,4
E01001323,3
E01001341,7
E01001342,5
E01001343,5
E01001345,6
E01001265,5
E01001266,5
E01001267,3
E01001272,6
E01001349,4
E01001344,3
E01001346,5
E01001347,5
E01001348,4
E01001257,1
E01001324,2
E01001326,2
E01001330,1
E01001332,1
E01001325,3
E01001327,4
E01001328,2
E01001329,3
E01001331,2
E01001258,5
E01001262,2
E01001263,2
E01001264,3
E01032743,2
E01032744,3
E01001276,4
E01001277,5
E01001278,3
E01001280,6
E01001218,3
E01001260,5
E01001261,4
E01001268,6
E01001209,9
E01001211,7
E01001279,10
E01001281,10
E01001217,5
E01001259,4
E01001291,5
E01001292,5
E01001293,4
E01001196,1
E01001238,2
E01001239,1
E01001246,1
E01001247,2
E01001210,1
E01001282,3
E01001283,1
E01001285,3
E01001286,4
E01001287,2
E01001294,4
E01001295,6
E01001296,4
E01001297,4
E01001298,3
E01001204,5
E01001205,1
E01001206,1
E01001207,6
E01001208,8
E01001212,7
E01001222,4
E01001224,10
E01001226,7
E01001227,9
E01001228,6
E01001221,4
E01001223,9
E01001225,5
E01001235,7
E01001236,4
E01001273,7
E01001274,8
E01001275,6
E01001195,4
E01001197,5
E01001198,6
E01001199,2
E01001284,5
E01001288,6
E01001289,6
E01001290,6
E01001213,4
E01001214,5
E01001215,4
E01001216,5
E01001361,3
E01001240,2
E01001241,3
E01001242,4
E01001243,3
E01001244,2
E01001245,3
E01001200,5
E01001201,5
E01001202,2
E01001203,3
E01001351,2
E01001359,6
E01001360,4
E01001362,5
E01001363,4
E01001364,2
E01001365,4
E01001231,4
E01001234,3
E01001350,6
E01001352,4
E01001354,4
E01001249,2
E01001250,1
E01001255,8
E01001383,6
E01001388,3
E01001389,5
E01001219,2
E01001220,1
E01001334,1
E01001337,2
E01001338,5
E01001339,2
E01001340,2
E01001251,5
E01001252,3
E01001253,4
E01001254,6
E01001229,2
E01001230,7
E01001232,4
E01001233,4
E01001237,8
E01001386,8
E01001303,8
E01001382,10
E01001384,7
E01001385,8
E01001387,7
E01001353,3
E01001355,4
E01001356,1
E01001357,1
E01001358,1
E01001375,10
E01001377,10
E01001379,10
E01001381,3
E01001248,4
E01001299,8
E01001305,9
E01001306,8
E01001366,3
E01001367,3
E01001368,4
E01001370,3
E01001371,2
E01001372,3
E01001373,3
E01001333,1
E01001335,6
E01001336,4
E01001369,4
E01001300,9
E01001301,5
E01001302,7
E01001304,6
E01001374,5
E01001376,2
E01001380,7
E01032572,5
E01018042,4
E01018043,7
E01018044,7
E01018045,5
E01018046,4
E01018020,8
E01018021,8
E01018022,6
E01018055,10
E01018056,6
E01018027,10
E01018029,7
E01018032,9
E01018033,6
E01033426,8
E01033430,2
E01018024,7
E01018025,8
E01018026,7
E01018030,5
E01033425,9
E01033428,10
E01018036,6
E01018037,10
E01018038,9
E01018039,8
E01018053,6
E01018054,8
E01018047,5
E01018049,7
E01018050,8
E01018051,5
E01018052,7
E01033427,6
E01033429,8
E01018034,8
E01018035,6
E01018040,8
E01018041,5
E01018013,9
E01018014,9
E01018015,7
E01018016,4
E01018011,8
E01018012,8
E01018057,9
E01018017,6
E01018019,9
E01018023,8
E01032611,10
E01019902,6
E01019938,9
E01019967,8
E01019927,3
E01019932,4
E01019933,5
E01019934,8
E01019928,4
E01019929,6
E01019930,6
E01019931,10
E01019925,10
E01019959,8
E01019960,9
E01019962,8
E01032628,9
E01019886,6
E01019887,4
E01019888,5
E01019889,8
E01019966,8
E01019891,8
E01019892,8
E01019893,7
E01019903,8
E01019899,6
E01019900,7
E01019935,7
E01019936,7
E01019961,9
E01019939,10
E01019940,10
E01019942,8
E01019943,9
E01019944,8
E01019890,7
E01019901,9
E01019951,9
E01019946,5
E01019947,6
E01019948,8
E01019949,8
E01019950,4
E01019952,8
E01019953,5
E01019954,4
E01019955,7
E01019956,8
E01019957,9
E01019958,8
E01019937,7
E01019945,7
E01019963,10
E01019898,9
E01019964,9
E01019965,8
E01019904,6
E01019905,9
E01019906,8
E01019907,9
E01019908,6
E01019909,8
E01019910,7
E01019911,7
E01019894,7
E01019895,8
E01019896,7
E01019897,6
E01019920,5
E01019921,8
E01019922,5
E01019923,5
E01019924,6
E01019916,5
E01019917,8
E01019918,5
E01019919,5
E01019912,6
E01019913,9
E01019914,3
E01019915,8
E01020373,6
E01020374,10
E01020389,7
E01020397,7
E01020416,8
E01020417,10
E01020418,10
E01020419,9
E01020420,8
E01020411,4
E01020412,5
E01020413,10
E01020414,7
E01020415,10
E01020403,10
E01020404,9
E01020405,7
E01020406,8
E01020396,8
E01020398,9
E01020409,8
E01020410,5
E01020421,6
E01020422,5
E01020423,8
E01020424,5
E01020425,6
E01020377,10
E01020379,8
E01020380,10
E01020381,10
E01020390,6
E01020391,9
E01020392,6
E01020393,3
E01020394,3
E01020375,6
E01020376,8
E01020378,8
E01020407,9
E01020408,7
E01020426,8
E01020427,4
E01020428,8
E01020429,7
E01020395,9
E01020399,9
E01020400,8
E01020401,10
E01020402,9
E01020382,8
E01020383,9
E01020384,9
E01020385,8
E01020386,8
E01020387,10
E01020388,6
E01022581,10
E01022582,10
E01022604,10
E01022605,9
E01022574,8
E01022575,3
E01022576,3
E01022579,4
E01022571,10
E01022572,8
E01022573,10
E01022577,9
E01022578,7
E01022580,8
E01022603,6
E01022634,8
E01022639,8
E01022640,5
E01022615,7
E01022633,7
E01022635,2
E01022636,7
E01022641,6
E01022591,10
E01022593,9
E01022594,7
E01022595,10
E01022596,10
E01022627,9
E01022630,9
E01022642,10
E01032663,5
E01022583,9
E01022584,7
E01022585,10
E01022586,10
E01022587,7
E01022616,6
E01022617,8
E01022618,10
E01022631,8
E01022632,9
E01022592,9
E01022597,9
E01022619,10
E01022624,10
E01022625,10
E01022620,8
E01022621,4
E01022622,8
E01022623,5
E01032664,9
E01032665,7
E01022588,10
E01022589,8
E01022590,7
E01022607,6
E01022608,10
E01022606,10
E01022611,9
E01022613,7
E01022614,5
E01022610,10
E01022628,7
E01022629,9
E01032615,8
E01032616,10
E01022599,8
E01022600,10
E01022601,9
E01022602,10
E01032625,9
E01023462,7
E01023464,7
E01023465,8
E01023466,8
E01023467,9
E01023494,7
E01023495,7
E01023508,8
E01023509,7
E01023452,9
E01023453,10
E01023454,10
E01023455,8
E01023463,10
E01023493,9
E01023449,10
E01023450,6
E01023451,10
E01023438,6
E01023439,6
E01023440,10
E01023441,9
E01023442,7
E01023498,8
E01023506,7
E01023507,10
E01023443,9
E01023444,9
E01023445,7
E01023446,7
E01023447,4
E01023448,9
E01023456,10
E01023457,9
E01023458,9
E01023459,10
E01023460,10
E01023461,10
E01023491,9
E01023492,7
E01023496,8
E01023497,9
E01023485,9
E01023486,9
E01033609,8
E01023499,4
E01023500,10
E01023501,8
E01023502,9
E01023503,9
E01023512,8
E01023513,6
E01023514,7
E01023518,5
E01023519,5
E01023520,9
E01023510,9
E01023511,7
E01023515,9
E01023516,9
E01023517,6
E01023470,10
E01023471,9
E01023472,6
E01023473,9
